time_sec,best_angle_rad,best_angle_deg,detected,weld_status,cmd_linear_x,cmd_angular_z,weld_found_count,no_weld_count,t_junction_count,timeout_count,error_count,unknown_status_count
0.5459494590759277,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.5660133361816406,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.5860037803649902,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.6059691905975342,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.6259307861328125,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.6459324359893799,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.6660115718841553,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.6859254837036133,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.7059605121612549,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.7259109020233154,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.7459394931793213,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.7660200595855713,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.7859599590301514,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.8059909343719482,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.8259310722351074,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.8459346294403076,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.8660235404968262,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.8859169483184814,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.905958890914917,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.9259557723999023,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.9459538459777832,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.9660258293151855,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.9859700202941895,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
1.0059547424316406,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
1.025930643081665,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
1.0459349155426025,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
1.0660240650177002,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
1.0859158039093018,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
